,Unnamed: 0,original,duplicate
602,602,264839,"{264839: 157.13927383858572, 343477: 55.93968292450041, '244354': 51.0977921352513, 310721: 49.87568958686501, 143936: 41.48190139337094}"
603,603,264920,"{264920: 184.0314667513637, '239589': 43.40249885428523, 297382: 42.78177219029844, 70533: 38.602455665217136, 251347: 37.733215382607945}"
604,604,265009,"{'2108': 71.83498680213678, 254661: 32.1437537331301, 362190: 31.421522151022668, 261006: 30.119247467399507, 254576: 29.4072103832626}"
605,605,265028,"{265028: 135.38736800115615, 183952: 31.101253205621617, '256316': 24.178463318960908, 12316: 23.718610460377757, 241551: 22.85245203258566}"
606,606,265056,"{265056: 98.11778188708969, 244734: 31.82947800424942, 274003: 31.219855531156362, 40158: 29.676528616124706, '239651': 29.312811215809855}"
607,607,265100,"{265100: 165.62745570754745, 262024: 42.495104879094264, 254661: 40.8665126512026, '208910': 37.246863420569234, 172754: 37.03943647960605}"
608,608,265290,"{265290: 206.1303442768811, 267541: 153.95783482872068, 258679: 151.2789508075748, 275924: 65.50558848059586, '258679': 60.12914137230315}"
609,609,265299,"{265299: 70.31234951388673, 265289: 66.20256721271099, 288965: 29.31543427476177, '265289': 27.991622315351663, 161037: 26.782204691264504}"
610,610,265320,"{'265049': 216.9642581891393, 315839: 45.2647860679901, 137015: 45.05972283316915, 317803: 44.47367970887788, 262068: 43.258246381562344}"
611,611,265427,"{265427: 137.83725042027604, 266402: 46.543403216141144, 265604: 35.92785290071281, '247552': 33.51540197608146, 61304: 30.906956112777966}"
612,612,265429,"{265429: 346.19067918154076, '197598': 129.03186649999103, 139813: 128.73393809917235, 216429: 124.1466965241627, 183758: 121.01568982086295}"
613,613,265700,"{265700: 85.14522405889348, '265699': 30.928826322372544, 286941: 30.055457615560044, 301557: 27.41402587787673, 239982: 26.891458923243214}"
614,614,265756,"{'264309': 87.26633124349377, 26485: 23.565313638083005, 261206: 23.520690678278072, 51388: 22.964838849584897, 35573: 22.841576454647203}"
615,615,265831,"{265831: 287.10156404830485, 266724: 188.38853670336036, 266177: 153.46010529132917, 188898: 134.35091635588526, '265740': 130.21685533059073}"
616,616,265878,"{265878: 54.28334609381793, 265454: 35.86046629713974, '265454': 34.67214494301, 265957: 26.570944854914323, 265668: 21.930793743259684}"
617,617,265929,"{265929: 130.43664222558698, 259013: 50.16476515734593, '257815': 48.98244659797337, 100686: 40.5865427635904, 266911: 36.50812426642574}"
618,618,265951,"{265951: 310.5180600705464, 239945: 147.5744118371109, 201083: 120.19194593185313, '239945': 114.25919475319044, 212955: 112.8074432120808}"
619,619,265953,"{265953: 245.10901274361532, 277038: 151.6552517687527, '252484': 138.44692993380258, 228971: 125.01462335489835, 328215: 123.35715412693663}"
620,620,266018,"{266018: 159.21748885876167, '264726': 45.82597676557405, 272975: 35.903887390620255, 97321: 35.88562320274054, 61805: 35.43385160130045}"
621,621,266048,"{'258066': 123.07328259087693, 258066: 38.14295659803368, 241384: 32.301868589556, 158896: 28.508127391429152, 258997: 28.448777412524066}"
622,622,266136,"{266136: 214.05154822145127, 274486: 52.63071491385201, 214813: 43.586335410022755, 62537: 41.779723546730324, '226718': 40.90268641108598}"
623,623,266179,"{266179: 71.09865657246011, 185374: 19.551224180442944, 35060: 16.88687420192732, 31416: 16.849074970864237, '266170': 16.547763026877192}"
624,624,266249,"{'223492': 72.9998606189025, 135610: 22.557638820013512, 98376: 21.299095504324125, 171056: 19.639424982551034, 67449: 19.058438234522033}"
625,625,266333,"{'253060': 136.67676604884952, 2213: 24.87717523102519, 172708: 24.432033589918785, 270164: 24.07670817101171, 89824: 23.903789966203362}"
626,626,266407,"{266407: 122.32325530538472, 266410: 48.99763291614185, 175051: 35.990626478397445, 82531: 34.038567104381336, '266329': 33.17320768442738}"
627,627,266488,"{266488: 253.96868781868028, 220293: 58.93734268009527, 40709: 50.66523367437784, 260959: 46.864279111079405, '263121': 45.353120170193506}"
628,628,266547,"{'77205': 246.16004060275856, 328215: 58.995671425654976, 72087: 53.22179521432149, 273035: 52.56120102916642, 162238: 49.04925822655336}"
629,629,266567,"{266567: 152.63984092210987, 266565: 82.08341383202595, 16110: 47.467547216701206, 16111: 47.467547216701206, '266565': 43.26023813671903}"
630,630,266571,"{266571: 108.00370898562706, 421724: 29.25366449951075, 19913: 24.514757973481345, 44606: 23.566033254201006, '266557': 22.994779686777193}"
631,631,266580,"{266580: 127.03072036951309, 265668: 34.58521132194552, 231327: 33.00802825409579, '265668': 28.516276703989092, 206274: 27.838091008724454}"
632,632,266638,"{266638: 186.9466996286323, 257327: 147.9156947894998, '257327': 37.07803493553803, 250282: 31.317791718987856, 269533: 30.76595929244069}"
633,633,266653,"{266653: 114.1778139452153, '264714': 51.17203616636404, 262916: 41.51324262178736, 117471: 40.60222332181973, 33851: 36.89835386949877}"
634,634,266724,"{266724: 280.970079844951, 265831: 184.1175142873825, 188898: 178.8209653345004, '265831': 169.3225946590651, 165196: 167.29841429694554}"
635,635,266932,"{266932: 192.1612546773055, 254559: 65.33973942834471, 253731: 59.41564885978483, '251730': 55.47329156653193, 256480: 54.99375407514263}"
636,636,267075,"{267075: 160.08521921724395, '258877': 54.138164251087545, 258877: 42.451278027643674, 133747: 39.222303940003066, 132605: 37.39465034491334}"
637,637,267109,"{267109: 293.5649004155031, 264194: 163.40750294803755, 304685: 160.063000152832, '264194': 140.76852686765028, 229712: 137.68661223389117}"
638,638,267132,"{267132: 82.82044622265455, 68138: 28.678310756865194, 114931: 27.299523806822684, 216513: 26.46816166294377, '257919': 26.354003002852338}"
639,639,267194,"{'213558': 136.0957033080433, 42405: 71.78158178186362, 79020: 71.39686218693026, 313122: 71.00710490353018, 176470: 69.21375766560854}"
640,640,267278,"{267278: 101.65413999320492, '267132': 20.808032623104438, 228616: 20.22556174401506, 308188: 19.894980505159175, 211977: 19.201922393863406}"
641,641,267365,"{267365: 274.0057474829115, 262014: 48.42675825942919, 111166: 48.32119856681027, '265525': 45.321616303341145, 267171: 43.38643006116017}"
642,642,267403,"{267403: 252.6625003850419, 269320: 230.70838485624182, 281682: 215.30117619725021, 270960: 211.25341854080557, '257970': 209.87929675888745}"
643,643,267469,"{267469: 96.1871187456146, 70939: 25.098637479943598, '108735': 24.92791972193387, 202893: 24.73514572516498, 207963: 24.03794987755679}"
644,644,267480,"{267480: 187.16982298116818, 261718: 42.96559315111756, 262939: 39.04096011778954, '196884': 32.97615619533909, 55714: 31.42159658811279}"
645,645,267513,"{267513: 101.21753921184713, 400070: 39.42543191942878, '262346': 32.43183728021951, 367848: 29.89874973078708, 318782: 23.735306770541836}"
646,646,267515,"{267515: 189.40269279624525, 197779: 31.603009394139924, 381602: 30.891456155865658, 12370: 30.21815057756322, '267150': 30.1355816788631}"
647,647,267541,"{267541: 220.79799322677843, 265290: 160.08952837564468, '265290': 141.03226851405358, 275924: 63.47410215647135, 367780: 62.86159863901188}"
648,648,267678,"{267678: 93.42920213983517, 350050: 29.153707302381918, 225840: 27.28685845813527, 317872: 22.52744006826309, '267450': 21.267099490578453}"
649,649,267712,"{267712: 48.65321068529884, '215509': 17.69562350778263, 166636: 14.63681224057516, 183031: 14.466532035563002, 187500: 14.189436809592934}"
650,650,267746,"{267746: 328.4049601791554, '267722': 214.8003784609168, 138140: 203.6057872507525, 269551: 143.1668797681651, 121681: 134.37897958321287}"
651,651,267800,"{'266367': 103.64062789545243, 267991: 44.066052953279765, 265272: 41.37032885112852, 268903: 31.06874488635539, 281669: 31.036410186037962}"
652,652,267856,"{'267132': 105.27955146791918, 57488: 32.102261656435665, 45623: 29.785356571422465, 59460: 29.73584877833828, 75323: 29.427843073616998}"
653,653,267970,"{267970: 77.4663324473037, 408442: 24.776548094753927, 406679: 23.527376643222194, '266488': 22.89816854091123, 266488: 21.90061092517511}"
654,654,267979,"{'196066': 105.6391538173664, 331406: 42.08089409617534, 50728: 40.52010276578794, 218551: 40.0475518008549, 92822: 39.343099450662514}"
655,655,267991,"{267991: 79.2955114246821, '267800': 39.135379239982456, 268150: 31.133610509536737, 269607: 28.456852592774723, 268903: 26.471836103844552}"
656,656,267994,"{'194507': 261.65268735295524, 208157: 128.74106737483166, 277038: 126.86832772650375, 250306: 119.29767439300088, 248431: 110.39792181181238}"
657,657,268094,"{268094: 113.57136984065721, 144610: 32.37023141487581, '267791': 29.87428935034781, 281451: 28.90074710479059, 194648: 28.721033356023145}"
658,658,268149,"{268149: 105.91310318020496, 278529: 37.27477891900237, '241476': 33.741111692703974, 267333: 33.402867739924496, 79924: 32.165706177578755}"
659,659,268151,"{268151: 90.54962631438082, 62695: 32.05379562193492, '267425': 30.48376669361038, 417497: 29.76366993360969, 186801: 29.698862646104683}"
660,660,268225,"{'268151': 70.30167240836417, 274873: 32.51268925909035, 32861: 28.77267151666899, 268151: 28.408181097842295, 62695: 26.518245098041145}"
661,661,268248,"{268248: 271.47174957476886, 266677: 156.23275633332764, '265049': 129.02641827439524, 269495: 124.53766663056241, 272739: 122.42333336116428}"
662,662,268334,"{268334: 109.94545188311693, 225859: 28.657553518697746, '268150': 28.11747647086039, 145425: 26.613685298482586, 229805: 25.719117080689127}"
663,663,268402,"{'234300': 134.3566862564568, 265581: 32.05358805362268, 267856: 29.47242863032099, 267895: 26.596205356259883, 268176: 25.0783205672602}"
664,664,268457,"{268457: 164.1819839886541, 267722: 42.043309083609586, '267722': 35.66108060739043, 121772: 33.4057965724161, 394499: 29.212890952720162}"
665,665,268471,"{268471: 539.2965807946529, 398515: 154.51277410844628, 198583: 143.1878432244646, 53930: 141.95949876416842, '268321': 141.44924764728606}"
666,666,268630,"{268630: 81.96435889765604, 384096: 26.309567259486425, 268167: 25.795997784414702, '257185': 25.355368449689216, 293448: 24.961472302049213}"
667,667,268666,"{268666: 170.74069486881342, 271843: 91.76028314361771, 262604: 87.68082353421515, 313122: 86.37538323395377, '262604': 78.5847110067512}"
668,668,268863,"{268863: 75.84123728531623, 268150: 32.56041916780533, 235216: 29.02343663641984, 74163: 27.786482712464675, '268150': 26.76908450825529}"
669,669,268878,"{268878: 110.20538821921883, 133441: 27.702048798274983, 94525: 26.17922433954187, 97170: 25.907426742089353, '262694': 25.697885140124406}"
670,670,268889,"{268889: 172.59785795734916, '268745': 53.648516363892526, 276299: 44.74057025285782, 25757: 41.796199755906116, 282132: 40.940318550675094}"
671,671,268903,"{'266367': 54.263287078446965, 266367: 33.65455830151931, 276624: 25.817822074347202, 267800: 25.274797185513748, 267991: 24.2483750658657}"
672,672,268920,"{268920: 257.9566177418085, 270960: 232.33509847487218, 270961: 231.2892644940856, '257970': 227.1115078707641, 271687: 209.16301520108166}"
673,673,269079,"{269079: 222.44980445894535, 275190: 81.72649961923219, 172841: 49.57922371635516, '169887': 46.69399615414365, 25757: 44.99374836074918}"
674,674,269320,"{269320: 251.31608532726008, '257970': 232.33509847487218, 270961: 231.2892644940856, 267403: 225.63542307110856, 268920: 208.37217897241342}"
675,675,269333,"{269333: 94.65388313560923, 19124: 31.970986603561766, 272474: 29.223475585550688, '256493': 28.028074505908023, 279879: 26.91203472550421}"
676,676,269420,"{'171518': 122.44822862229093, 304516: 57.272488687641776, 294378: 41.952779167094896, 313414: 41.57569106763045, 292522: 37.146918734401865}"
677,677,269434,"{269434: 115.50649324965333, 17005: 36.26044956140921, 285708: 35.440110891342385, '267333': 33.07538408115506, 321261: 32.784451214799326}"
678,678,269515,"{'268878': 104.79806639100444, 290476: 20.0327590689016, 171170: 18.897557972661467, 270356: 18.85160134568231, 253071: 17.473640781562068}"
679,679,269602,"{'268878': 105.19924451162932, 268702: 44.50935049613196, 275058: 33.55465969147246, 245877: 31.448258133714816, 273678: 31.259504541594566}"
680,680,269607,"{269607: 57.02050119669114, 266367: 28.403721114162998, 276624: 28.302167017587422, 267991: 25.66829825092415, '266367': 24.04575908166757}"
681,681,269723,"{269723: 108.79528414938257, '263014': 36.52234584472464, 25079: 36.140191132996236, 37318: 32.788821005858324, 263014: 31.09276541238058}"
682,682,269735,"{269735: 195.45730971477948, 255118: 107.24275804097601, 75791: 36.629218148419376, '255118': 34.04010921241092, 239965: 33.74477253841735}"
683,683,269791,"{269791: 167.90074520482625, 80454: 37.785426586691706, 63523: 33.09219494012077, '68684': 31.099857882271934, 215018: 31.002136461629895}"
684,684,269817,"{269817: 162.52456420966803, 200997: 45.97663460499828, 368219: 29.287354810389886, '200997': 28.926497158536566, 242144: 28.914017395101567}"
685,685,269858,"{269858: 184.99488376296964, 293315: 43.27916152168978, 248938: 39.18767312592318, '214807': 34.62677267142348, 412365: 31.663262365503535}"
686,686,269963,"{269963: 102.08949270412872, 377048: 32.565166189081275, 223828: 31.74235390486824, '269602': 29.472776402213515, 147377: 27.482607626257142}"
687,687,269966,"{269966: 61.041281011661724, '76386': 23.18516911338029, 71449: 21.16437636048579, 129898: 20.975493662619456, 342969: 20.926969909823576}"
688,688,270007,"{270007: 226.70615814426938, 361935: 213.19268437495305, '148134': 57.95966247895727, 180542: 54.453700949840574, 122627: 54.38211368654348}"
689,689,270012,"{270012: 221.74082552405622, 260937: 139.46697440961617, 262837: 139.11292648404515, '224654': 101.91511319750754, 280748: 101.88821472835232}"
690,690,270036,"{270036: 18.671710458704034, 98012: 15.980147689096041, 93087: 15.017982825100258, 380553: 13.773985135662935, '269429': 12.884585061512544}"
691,691,270072,"{270071: 106.33501216690044, 270072: 106.33501216690044, '270071': 25.718318281187194, 50264: 25.289318329307026, 70770: 24.298780383472003}"
692,692,270118,"{270118: 170.14679193162814, 37389: 41.9349215301138, '27519': 39.28034283549098, 39218: 39.08735010316557, 247330: 37.87723413431536}"
693,693,270356,"{'262758': 118.11678714096345, 260585: 30.24373269569866, 276760: 29.415057331701124, 263562: 29.063910706369985, 262866: 25.96699019997954}"
694,694,270376,"{270376: 663.6960430257404, 272119: 412.387862662455, 260566: 364.93075642819736, 275492: 188.57222587453649, '235833': 184.05072843782602}"
695,695,270380,"{270380: 80.7236924865824, 270069: 27.429540948460257, 275058: 25.95525533076085, '268651': 25.099332319306853, 268702: 24.913943857515214}"
696,696,270476,"{'270131': 151.83572129789266, 270131: 63.66566100644692, 22764: 36.62328196989239, 270379: 35.961171354418454, 269723: 35.33857418579049}"
697,697,270520,"{270520: 205.33458640554346, '251608': 43.19496758360216, 270164: 42.81923224906775, 11117: 41.250487320679795, 274273: 40.97390871504223}"
698,698,270560,"{270560: 165.04201690917972, 57420: 36.65960097666071, '238924': 36.553532619604105, 178224: 36.0557582324352, 401856: 35.863787262310076}"
699,699,270661,"{270661: 104.82825519844944, 58968: 27.27453688517626, '224314': 26.889021173451148, 208023: 25.63436518574907, 154424: 25.600909708417024}"
700,700,270681,"{'268651': 280.0647462605039, 243959: 182.639488132085, 251831: 146.8954140754772, 280827: 129.25848760423094, 282945: 127.56775743737711}"
701,701,270694,"{270694: 203.73554608842585, 355433: 53.04354978782273, 372743: 42.42136636849765, '265314': 41.513623893157224, 227397: 40.77843575414037}"
702,702,270789,"{'182337': 107.02670328810713, 270797: 58.38902161638333, 270795: 51.218929934228456, 270763: 38.480860954929994, 270765: 38.480860954929994}"
703,703,270896,"{270896: 140.1523185192211, 287388: 44.56162182723778, 270164: 37.92612958360642, 128684: 37.05900905161858, '268094': 36.76634817378768}"
704,704,270905,"{270905: 104.46818071798292, 79453: 25.199784586080707, 80527: 25.194966718139298, '43421': 25.170052976793443, 26634: 22.9204785060058}"
705,705,270961,"{270961: 250.62130918276387, 270960: 243.05770368358267, '257970': 222.62246930061167, 272909: 216.66893568897976, 268920: 204.2535380584262}"
706,706,271043,"{271043: 187.05356536130768, 178552: 44.05644546731541, 255569: 38.46235280036003, 259268: 37.082920596243156, '267176': 37.061570493329704}"
707,707,271050,"{'271016': 154.1201119095347, 271016: 144.8887373369754, 263984: 44.82463369668837, 220428: 41.24120082615875, 169461: 41.232118750088716}"
708,708,271081,"{'215846': 452.50473170364967, 256895: 136.06683269573494, 202381: 112.60792261548397, 274040: 102.7555912948815, 189546: 93.44473304612471}"
709,709,271135,"{271135: 118.42004838813266, 247695: 27.094012341245186, 2074: 26.112070746474558, 304886: 26.0826631419641, '124039': 25.363463447099853}"
710,710,271220,"{'248983': 204.45057485397382, 248558: 62.74645237767592, 248983: 59.27027576525313, 271998: 48.006849315535845, 253140: 47.04586012251059}"
711,711,271326,"{'183296': 177.61370834168358, 222888: 58.82965707611285, 273738: 53.53554812195778, 273926: 49.85933276750758, 234632: 49.58902399140492}"
712,712,271339,"{271339: 156.40074506588226, '260551': 51.880874822814235, 133599: 43.59266746036287, 256656: 42.62285243095751, 132798: 38.85829815044687}"
713,713,271345,"{271345: 52.38086008538568, 68799: 13.74031750571651, '235072': 11.2411611275644, 195180: 11.166822784323909, 69279: 11.005519009834217}"
714,714,271420,"{271420: 137.997282958518, 358259: 28.516082145632584, 14063: 27.52458373249158, '164241': 26.916789131821126, 279421: 26.248260850660643}"
715,715,271453,"{271453: 115.44346035297856, 145949: 27.652042282773195, 253907: 26.90266387856225, '212805': 25.15961612012095, 271434: 24.31367593154724}"
716,716,271468,"{'258526': 178.82350082823845, 236855: 39.545192646358245, 13519: 34.78012926396795, 214150: 29.907463977539397, 168345: 29.712039770690204}"
717,717,271492,"{271492: 567.6589027006132, 209536: 153.3640071130068, 249941: 152.52743613859286, '270280': 149.65957996594, 180376: 134.62371865963956}"
718,718,271575,"{'269377': 69.57094437859331, 272172: 30.312047560032774, 150436: 26.877125629138945, 418664: 24.631715699121152, 274287: 23.688980407944396}"
719,719,271587,"{271587: 253.42582256587133, '65899': 61.22585407103243, 307027: 45.767761979217646, 307965: 43.55665893768976, 130500: 42.65792556293869}"
720,720,271612,"{271612: 59.3746362208538, '254760': 28.276031227653956, 254760: 24.236832025863418, 262523: 22.49014187404546, 202533: 21.344712462110696}"
721,721,271687,"{271687: 250.39721081880722, 270961: 206.99265823605882, '267403': 200.09802870465, 267403: 197.17618422974903, 269320: 195.59922422136952}"
722,722,271698,"{271698: 55.490167089166185, 294919: 17.95761433376234, 209775: 15.991005762027308, '270627': 15.819929315062815, 84665: 15.586875607975832}"
723,723,271715,"{'261793': 145.48306278233702, 2601: 34.39617341044844, 271736: 34.218375056238, 261793: 34.02699948547273, 78444: 33.258380706346784}"
724,724,271800,"{'268889': 325.7356304587696, 268745: 173.7982844521885, 269429: 114.52654844060481, 268389: 103.60585729666526, 271588: 94.98501336979507}"
725,725,271843,"{271843: 243.64813585748018, 301270: 151.85522148248097, 313122: 139.72585287286878, 268666: 137.9373562561786, '262604': 118.09143167450652}"
726,726,271953,"{271953: 230.7885216264464, 184424: 94.87517123203041, 174318: 92.72950268652346, '264920': 90.19079321799404, 181859: 62.216025265965506}"
727,727,272015,"{272015: 121.23313733727387, 273380: 33.04410337689845, 276474: 31.937961755077506, 240476: 31.526430744565587, '270178': 29.841212382985066}"
728,728,272119,"{272119: 662.0031481041608, 260566: 411.74712310012495, 270376: 411.5452817451894, '243073': 188.79259951781822, 277408: 185.4543221607974}"
729,729,272126,"{272126: 98.57714530132729, 272269: 64.39059167896755, 272616: 44.93989750104164, 421391: 34.72111126216653, '75184': 31.284124410720274}"
730,730,272211,"{'170544': 97.22994461378654, 313414: 32.30292728343103, 326808: 30.37359283188692, 256459: 27.873827409419274, 269420: 27.820937453785653}"
731,731,272231,"{272231: 192.80621409918953, 21464: 46.7429635653864, 104779: 44.73847275506524, '267405': 44.661794990686666, 268702: 44.43126483444247}"
732,732,272269,"{'271726': 119.85231125260582, 272126: 65.24419186172557, 272616: 58.29834259684517, 271726: 51.0204206472206, 204199: 36.89947125162485}"
733,733,272308,"{272307: 170.08365509375744, 272308: 170.08365509375744, '272307': 34.59521535375294, 200912: 33.9126626987162, 295195: 31.311268867754986}"
734,734,272346,"{272346: 340.0206961227708, 272011: 207.2368718073719, 258114: 112.27056608831107, 161984: 105.19206154015669, '272011': 102.03348040871141}"
735,735,272448,"{272448: 156.83959301999738, 219717: 44.17210646355626, 336016: 41.88936163492226, '257188': 41.13909229145602, 386292: 40.07480638991738}"
736,736,272481,"{272481: 173.46443880062236, 129797: 42.09798821415824, 174440: 41.11956294453657, '208750': 40.10782835523992, 16046: 39.80726367394911}"
737,737,272623,"{272623: 97.37994777884808, '212565': 33.5890922280252, 156189: 25.257756951426884, 90170: 24.158367572821685, 227289: 23.812969892802556}"
738,738,272716,"{272716: 166.21776584720578, 280661: 105.68572679728126, 309527: 105.44458612730715, '264359': 103.2114732483313, 301570: 82.36488667496059}"
739,739,272741,"{'249502': 308.5432586201515, 235613: 149.20553248565093, 264194: 145.84142766415943, 283667: 143.99088730811445, 304685: 143.57132291163123}"
740,740,272784,"{272784: 68.14034585295586, '270896': 29.458842243614516, 63694: 23.62564706942009, 34739: 21.919503099826375, 75648: 21.520613850958572}"
741,741,272828,"{272828: 67.73737064794291, 230388: 26.79540428389138, 264398: 25.357378958845008, '272401': 24.47134378947476, 266180: 23.948032436267564}"
742,742,272830,"{272830: 159.96079014170203, '266530': 43.851094875105595, 350098: 39.29214264639307, 335282: 39.09683474494669, 246870: 37.75550626418405}"
743,743,272850,"{'211642': 118.16855823140924, 211642: 36.53490952601343, 251943: 30.66168221083707, 247661: 29.261178651581865, 281163: 29.10891765642471}"
744,744,272874,"{272874: 124.20702447015536, 300847: 44.04819125128033, 223753: 38.70675638631728, '260514': 37.200275089354115, 251730: 35.34107768780099}"
745,745,272909,"{272909: 254.8057867828065, 270961: 230.16496991268562, 270960: 226.63575619295082, 269320: 207.57188739107187, '257970': 195.9963493843006}"
746,746,272973,"{272973: 142.941661004415, 85787: 31.007015245253342, 179326: 30.21127224957222, 185951: 29.71410613682377, '225334': 29.431365184635155}"
747,747,273014,"{273014: 67.45451110070555, '272784': 23.207378699768515, 102738: 19.495652830012375, 343258: 17.73530587606859, 69594: 16.84222353513766}"
748,748,273047,"{'231137': 143.12781096738448, 112690: 36.27756130051384, 60717: 36.13722338745859, 110089: 35.973398510627085, 94916: 33.82526147898841}"
749,749,273066,"{273066: 102.9371235477163, 262636: 39.47365015883686, 19848: 35.39409219106109, 34841: 30.412248760301253, '262636': 29.188318109068227}"
750,750,273211,"{273211: 153.93536947504094, 216638: 40.08610248670854, '272813': 34.42880650763239, 67393: 32.55139073759749, 177085: 32.53948249882047}"
751,751,273241,"{273241: 74.71557845843552, '199465': 24.487879244657872, 99685: 22.847123361164797, 155582: 22.398925109307164, 95047: 22.109886231216045}"
752,752,273286,"{'270661': 152.66434781948172, 276489: 36.740835969846785, 274801: 36.278537009381346, 281090: 32.948022587128264, 251436: 31.20746203445902}"
753,753,273395,"{273395: 99.10411907120562, 50591: 25.645889019012838, 31751: 25.477126407264002, '35745': 24.48438528737792, 23083: 23.090054591891317}"
754,754,273441,"{273441: 371.9087174264607, 268958: 219.75345953906827, '248187': 170.1823013509417, 249502: 143.11575735689223, 245155: 139.29766797765203}"
755,755,273492,"{273492: 279.9186448639669, '273359': 146.06733308582432, 330427: 119.33321372907432, 264003: 74.74613666076559, 313197: 69.50722634766274}"
756,756,273612,"{273612: 271.2960162949524, '201154': 50.696380995930994, 268268: 47.07239071173938, 271904: 43.317234302130345, 270954: 39.218777749997116}"
757,757,273690,"{'230307': 185.2734502660029, 257717: 51.550195027685724, 106406: 43.11713804283606, 129627: 37.284255063336886, 62942: 36.38485462240298}"
758,758,273847,"{273847: 91.9338121657481, 254052: 29.54877608516488, 53338: 24.519571677467532, 403597: 22.851836409879866, '263121': 22.667036177211408}"
759,759,273940,"{273940: 201.13599112894627, 274801: 53.99467158779978, 279932: 46.97014366754648, '247681': 40.535696476754836, 273286: 39.07144070081241}"
760,760,273987,"{'260921': 109.86995863610578, 262624: 38.346331278353375, 263739: 34.48180194706545, 264309: 28.932477876611053, 124872: 26.972251632347074}"
761,761,274033,"{274033: 301.9713214117493, 244680: 162.38778319904938, 260668: 157.60999655919537, '244680': 156.6545341878424, 134705: 152.66006714995086}"
762,762,274040,"{'274028': 257.0994188876724, 274028: 70.9666963227087, 262945: 37.43616508689047, 278645: 36.51230706243483, 99765: 35.67751666818651}"
763,763,274089,"{274089: 21.72294669177955, '270042': 15.314026098892011, 299340: 14.780753472128001, 217985: 14.527806228260388, 287623: 12.404917385667265}"
764,764,274118,"{274118: 98.90250877238388, 293658: 28.094187102935056, 12447: 25.672459601620833, '266545': 24.630573302491683, 385272: 24.087047834745686}"
765,765,274132,"{274132: 98.41687956182179, 63746: 33.34618569688752, 186614: 32.20321793231572, '273789': 31.07152977872948, 111682: 30.969978521326155}"
766,766,274151,"{274151: 217.45229349800817, 274150: 95.8675359850165, 204709: 93.55851234905384, '274150': 49.47880957025171, 291792: 46.74672951949635}"
767,767,274255,"{'262636': 120.6318916374307, 130800: 42.710108982628746, 334746: 31.230037025403107, 298892: 30.6880255597412, 248265: 28.696312123704296}"
768,768,274263,"{'274260': 104.23851899240415, 274260: 57.75955921089858, 275435: 29.00904395459877, 131980: 26.08793026534501, 25189: 25.843776062800266}"
769,769,274280,"{274280: 311.7665746085686, 258334: 285.20331123729, 238969: 231.57144226000506, '255413': 179.1823958866401, 142864: 170.93202822946847}"
770,770,274285,"{'248733': 199.83795700973224, 249753: 39.795180329223854, 55500: 39.549835073411636, 203950: 38.83862937329213, 83006: 38.30862782762646}"
771,771,274318,"{'251741': 346.68438651787943, 288296: 176.55712872520985, 290280: 169.46818370779815, 82756: 135.97832427638906, 286488: 129.7842859950704}"
772,772,274418,"{'158246': 87.75410109294599, 274120: 41.317421328144064, 274303: 36.357052226555595, 274188: 33.40693087870197, 274384: 31.795201849191542}"
773,773,274434,"{274434: 255.33818477517178, '248429': 130.03664404200518, 248187: 106.5627002482284, 248429: 94.87260386291535, 253254: 80.65600434147262}"
774,774,274593,"{274593: 90.18063415113251, 396356: 34.44794033530961, 118558: 33.80793717156662, '265226': 32.95956836152169, 375351: 32.755679758609475}"
775,775,274700,"{274700: 82.62563302328024, 274733: 41.21939083755818, '231150': 29.648961086002096, 161418: 23.717979502377837, 163662: 23.17758144680805}"
776,776,274709,"{274709: 126.57432385484499, 241601: 42.74213028685632, '262173': 36.484978871344744, 94208: 34.37083333043712, 46422: 30.05094093789933}"
777,777,274734,"{274734: 70.7823353277118, 24835: 34.31150248014626, '274385': 24.985189797283816, 274696: 21.819352507554065, 274864: 21.11849094946789}"
778,778,274735,"{'262557': 272.6638597831647, 162527: 84.99859744705397, 40455: 67.27705476581899, 9612: 63.83477831504443, 200646: 60.92751848231541}"
779,779,274801,"{274801: 163.8636783819863, 279932: 46.714243796786526, 273940: 46.455912407123726, '222757': 43.19148039400085, 273286: 41.69094608774656}"
780,780,274810,"{'249313': 128.1655974101468, 249313: 52.079323999360696, 168012: 38.78190933686801, 385795: 33.18772242168563, 182116: 29.917585542529846}"
781,781,274823,"{274823: 294.80971313001555, 261143: 176.63086049257555, 372005: 166.6958548889372, '261430': 154.5357661598348, 248414: 153.6867950750725}"
782,782,274825,"{274825: 139.925835901319, '274196': 55.44394004198865, 184123: 55.06677379669722, 148907: 53.394804148395224, 382483: 51.35140570164647}"
783,783,274826,"{274826: 114.10637816288668, '269420': 51.40843170508429, 277014: 40.69622367724486, 148907: 40.41415460631323, 213437: 40.303964317163}"
784,784,274856,"{274856: 111.4311602358286, '274387': 28.04090663106579, 270382: 27.90922255034622, 270381: 26.350667650764194, 56361: 25.735957974145585}"
785,785,274864,"{274864: 95.21385119558538, 24835: 29.878808175145146, 274385: 28.478528660669912, '274734': 28.074677046427244, 34161: 26.684180885164352}"
786,786,274873,"{274873: 124.35982663992306, 268225: 38.213824655835104, 181229: 36.336068217314896, '267425': 34.78606427783773, 58647: 33.96176878242992}"
787,787,274909,"{'209333': 295.85059250833086, 209333: 87.09156594380664, 414389: 46.58501323558817, 172151: 45.44467957174963, 202280: 43.991721041179176}"
