,Unnamed: 0,original,duplicate
1349,1349,726444,"{726444: 106.72748720312565, 799436: 42.43873061331993, 786182: 39.16537666971926, 856823: 32.99970790138626, 748541: 30.396098257598645, 841919: 29.39048306803171, 885347: 29.22539154220604, 817723: 28.64738077890913, 722643: 27.876150591460977, 825852: 27.663965437276197, 285189: 26.69369571090809, 620720: 26.334579280172953, 873370: 26.18315388871666, 855900: 26.155684131456947, 788489: 26.045239181166348, 44114: 0.9835260706918618, 112557: 0.9833996330839571, 107546: 0.9832545110599707, '663772': 0.9830947411862162, 97377: 0.9829049555116056, 39038: 0.9826856841626155, 2783: 0.9826319866972297, 91590: 0.982498161450836, 102430: 0.9823313360928281, 98753: 0.9823189290202311, 101188: 0.982241256940993, 98063: 0.9821947694816586, 97971: 0.9820994467632995, 104048: 0.9819738979981135, 84803: 0.9819369905109313}"
1350,1350,726475,"{726475: 158.94376692654484, 806065: 64.30797717390986, 890075: 62.679134312771495, 713493: 60.82561502144864, 646775: 60.34940875075445, 289037: 60.33034341865127, '691062': 60.25832430504483, 692034: 60.22005987017235, 725980: 59.8603036772396, 626095: 59.491954336650785, 726446: 58.887523397618935, 890385: 58.73386564716904, 794932: 58.67832176180574, 805690: 58.34377956874796, 831352: 58.294710880415465, 89003: 0.9712100608443107, 4115: 0.9697622839389031, 1: 0.9686110121203162, 107579: 0.9674771278903228, 84042: 0.9633475529270936, 33175: 0.9633405036851006, 99926: 0.9626524288981531, 114740: 0.962591022912718, 101390: 0.9624250572492403, 31341: 0.9623958409974414, 3806: 0.9601629488932203, 103348: 0.9600551432531641, 3674: 0.9599251529729715, 111707: 0.959835992615572, 49730: 0.959402367046042}"
1351,1351,726518,"{726518: 119.65103760245918, 790104: 20.39852028791619, 612832: 20.212471769427168, 423458: 20.144684286557094, 587990: 19.845262550289988, 663477: 19.600375160261905, 424955: 19.397435083272992, 769168: 18.903400968321364, 417258: 18.854934958523955, 591765: 18.719486947372236, 480326: 18.519659509948667, 885057: 18.40921990676673, 505951: 18.2002735981066, 851762: 18.06286813857357, 851761: 17.813481020256354, 106878: 0.9850685219434553, 101605: 0.9843690941711941, 58316: 0.9839635018218013, 35105: 0.9835372589771985, 84205: 0.9835081221382618, 58318: 0.9832449031314074, '705054': 0.9831979663772029, 99796: 0.9831595232931707, 58314: 0.9831521154264421, 46465: 0.983078608756996, 101604: 0.9829997898823192, 58317: 0.9826121854513549, 112763: 0.9825734088604685, 97436: 0.9825313111657739, 31277: 0.9825038233014932}"
1352,1352,726537,"{726537: 231.02348855325417, 645536: 63.7585613790164, 645523: 60.15654245085867, 287099: 58.86173700579243, 619342: 58.51101961951285, 361023: 57.96765544057009, 409420: 56.78506660476238, '377213': 56.63861557774996, 647645: 56.19297884400807, 282759: 55.93262154514135, 271670: 55.77462289299634, 298822: 55.39313023802085, 286778: 55.31571940111679, 297180: 55.30892013344671, 675590: 55.243523736265104, 73847: 0.9688377040720902, 64246: 0.9685511982355313, 103348: 0.9681442199023167, 82943: 0.968143530072999, 97248: 0.9676751889723625, 56833: 0.9673763320368169, 7628: 0.9671137365088418, 101390: 0.9665724536558692, 97247: 0.9661369337024821, 94466: 0.9656476579361204, 36479: 0.9656331322729373, 3674: 0.9655820712459023, 97246: 0.9653111133900335, 101515: 0.9649940196426032, 43290: 0.9648960395844205}"
1353,1353,726558,"{726558: 202.30313244369492, 849428: 65.48197777215137, 725641: 64.51694460363795, 725252: 63.2692515874423, 723145: 62.52429139571603, 828802: 61.07564720004835, 269938: 60.74248428554186, 598588: 60.26849229757133, 693129: 59.68665060628164, 851531: 59.5415370738494, 774277: 59.16222691934336, 807390: 58.984600413557736, '597325': 58.95472693919273, 858096: 58.84377091733011, 751849: 58.72792532524424, 31246: 0.9610949295691953, 113644: 0.9598110827617767, 16583: 0.9597115738833736, 80864: 0.9592541984465925, 108133: 0.9589888425913873, 37538: 0.9581165458341874, 61698: 0.9576592565286921, 55149: 0.9573731929385929, 114798: 0.9568135717374207, 93613: 0.9567229812329817, 625: 0.9566465284624985, 101043: 0.9564295039847786, 39093: 0.9564070249176634, 114469: 0.9563682020163367, 106224: 0.9563232565512022}"
1354,1354,726568,"{726568: 177.89305315408086, 648967: 61.189211542723044, 349172: 59.129330966726634, 728950: 58.85992652212946, 814908: 58.58814525968553, 700428: 58.37815462413647, 728689: 57.57275067618034, 739830: 57.48481248376339, 728539: 57.26106090747249, 458452: 57.112556196361126, 922503: 57.0323960720342, 496804: 56.67151950370356, 667477: 56.64371938077753, 678425: 56.564980901225695, 676044: 56.4380548280627, 105791: 0.9741085228386659, 84265: 0.9695780030824379, 94468: 0.9691883524993526, '600500': 0.9690447922979006, 98986: 0.9689758484544951, 113639: 0.9689405310521254, 107568: 0.9689201602513112, 84446: 0.968593130843989, 34417: 0.9683304431091413, 112911: 0.9680068709895986, 98753: 0.9679723708992412, 84447: 0.9679685157076197, 49113: 0.9679485455943381, 94972: 0.9679017376435765, 93666: 0.9676865218071586}"
1355,1355,726740,"{726740: 144.5014369858512, 747740: 69.41083285931867, 883740: 67.57514929354247, 732620: 66.17758188676322, 868162: 65.63033268127205, 720504: 64.86911654328584, 726243: 64.70811416053431, 642598: 63.305059294606636, 742468: 63.25478803380507, '608971': 62.79961233868208, 939508: 62.59279636594371, 942538: 62.22020987191652, 834215: 61.94022024255085, 752912: 61.690000382635326, 828148: 60.91341959433888, 235: 0.9721687038758826, 94466: 0.9721101322579244, 103172: 0.9711663038768905, 95: 0.9710792743331005, 93767: 0.9710603451359092, 32002: 0.970811563925764, 93462: 0.9704843346187155, 50289: 0.9704221766434699, 43291: 0.970366641100117, 11079: 0.9702148284614447, 69083: 0.9698369022234858, 253: 0.9697189584071312, 3647: 0.9696332647283324, 84891: 0.9696166001977219, 95472: 0.969539092280655}"
1356,1356,726986,"{726986: 95.59439279572757, 654985: 27.40116019957756, 760115: 27.307521548939736, 787712: 26.97094305570495, '725237': 26.339525573219404, 768562: 26.333951806411555, 773174: 26.022441459876354, 760113: 25.966107062352847, 786803: 25.63070851137486, 769234: 25.243203376341246, 773345: 25.16764016401022, 723923: 24.955526282605064, 866605: 24.034199962871334, 663124: 23.659796005962455, 774027: 22.895139042724832, 93462: 0.9869164599240667, 113639: 0.9856215321843635, 97234: 0.9852999071681221, 112743: 0.9847780331801819, 107570: 0.9847292054058184, 101666: 0.984683117533713, 105550: 0.9844626587646026, 52108: 0.9842037142645395, 29873: 0.9839066893628515, 13250: 0.9838333543076294, 46726: 0.9838070791281386, 37556: 0.9837147966388984, 105453: 0.9837044118981954, 103677: 0.9836975459312365, 95099: 0.9836751770635086}"
1357,1357,726991,"{726991: 127.76905396789452, 726438: 69.1220073778802, 726266: 59.54766239714887, 723467: 56.59116441548139, 725988: 56.30833664839522, 340514: 56.04571952706932, 469457: 55.78081884518179, 722963: 55.648846599565836, 728806: 55.63075153677989, 801413: 55.16923291246817, 885980: 54.82744149258263, 726398: 54.353842867734066, 754614: 53.98392910882855, 820098: 53.808110625830594, 671789: 53.72422474194682, 103348: 0.9730716834311012, 387: 0.9718890776396426, 97246: 0.9712921317641316, 97002: 0.9709265268379274, 97247: 0.9708425858763562, '726438': 0.9705487658906697, 97248: 0.9697224046205402, 80625: 0.9691907642699239, 114301: 0.9690371347010385, 31341: 0.9686430577561483, 34990: 0.9686013686623985, 84221: 0.9685234523947123, 38617: 0.9684449532267629, 83084: 0.9682708898915541, 878: 0.9681847386910232}"
1358,1358,727106,"{727106: 122.15860519849335, 857423: 33.83609363935068, 676677: 32.28808849560295, 654388: 32.22450406842958, 455710: 32.05402482059455, 676679: 31.84837021771036, 390469: 30.769447372047193, 576476: 30.744283242136834, 842595: 30.601324107980226, 521964: 30.583412446797986, 596579: 30.02668433354697, 472270: 29.399911493682886, 561567: 28.956668781696, 636716: 28.86413532239473, '720154': 28.814256556591488, 93971: 0.9739440139947002, 30915: 0.9728498013467621, 114: 0.971496554836348, 35105: 0.9712528220636233, 658: 0.9712156185589824, 27565: 0.9705772978756573, 75228: 0.9703116075653863, 32617: 0.9701478089981018, 100: 0.9699467705537348, 46039: 0.9697935124904673, 33606: 0.9697799296410583, 18888: 0.9697522776990317, 33188: 0.9696708458903783, 29779: 0.9694912772120576, 230: 0.9694390959068182}"
1359,1359,727132,"{727132: 29.030574633845642, 760847: 17.273475879925464, 646504: 16.055609470550394, 634423: 15.4455796524838, '712859': 14.303085708462696, 692550: 13.388996340047324, 587573: 13.095381528226318, 766812: 13.057786429894623, 776249: 13.009667946741951, 918665: 13.009667946741951, 592879: 12.906376986277635, 835784: 12.901975280955844, 585985: 12.756073254683944, 644419: 12.522454793973168, 626607: 12.455834758777272, 16743: 0.9950651036149524, 109: 0.9942212659140754, 101922: 0.9939064117812679, 47807: 0.9937296123049035, 101787: 0.9934374827001727, 107: 0.99328523930974, 108879: 0.9928286071492591, 102590: 0.9928268278823298, 112132: 0.9928266288530716, 97497: 0.9928235692488285, 98718: 0.9927943240297977, 109201: 0.9927524366310244, 99446: 0.9927428874526529, 97720: 0.9927316917195665, 81886: 0.9927168415147017}"
1360,1360,727196,"{727196: 126.99795759080072, 726984: 49.42452222220272, 726470: 48.583850889300095, 749433: 44.190030265903566, 727509: 42.91310754378267, 358060: 42.42957495172348, 684777: 42.31553959448367, 726367: 42.04892572518762, 727559: 42.04892572518762, 672766: 41.99510226793991, 726289: 41.961545591166136, 617576: 41.385072232750886, 766006: 41.23333092601507, 728450: 41.17356082788416, 681601: 41.10240971847061, 23078: 0.9875366649076863, '726329': 0.9812488366043819, 1: 0.9799941491353419, 47178: 0.9772815063884361, 104482: 0.977248296167896, 113449: 0.9772469840121725, 5105: 0.9770393056013165, 31155: 0.9766541537317284, 110813: 0.9765105945934742, 111696: 0.9763099187662891, 80220: 0.9762836414859939, 73844: 0.9761583019183293, 107127: 0.9760186091794529, 35065: 0.9758946041092198, 107579: 0.9758306811568339}"
1361,1361,727305,"{727305: 280.39987825141503, 626370: 70.38127696311614, 707145: 69.99749784263958, '693965': 69.99158325126274, 765508: 69.87885887403043, 497509: 69.36367042291734, 316505: 68.27037238995425, 274163: 68.04474786879047, 279242: 67.99236487417747, 714805: 67.94758091904754, 482267: 67.91066101435194, 812984: 67.8947736722462, 693965: 67.49284140300178, 830337: 67.34727069473168, 728150: 66.45287062689134, 54677: 0.9505309536596318, 98731: 0.9484829483395192, 61394: 0.948067621200865, 48716: 0.9463870661349677, 112487: 0.9460602327717046, 96667: 0.9445777089731798, 113644: 0.9442126188979298, 101486: 0.9439385525649299, 89191: 0.9438971490790732, 104653: 0.9437543299957849, 114484: 0.9435844059875776, 30919: 0.9433502876822998, 97585: 0.9431553704064586, 87689: 0.9429644597026257, 60478: 0.9428564067015626}"
1362,1362,727377,"{573437: 4.169702803889178, 686859: 4.169702803889178, 705920: 4.169702803889178, 727377: 4.169702803889178, 750655: 4.169702803889178, 756898: 4.169702803889178, 772755: 4.169702803889178, 902845: 4.169702803889178, 313427: 4.097096623808958, 376451: 4.097096623808958, 378000: 4.097096623808958, '695991': 4.097096623808958, 667431: 4.097096623808958, 698727: 4.097096623808958, 731899: 4.097096623808958, 81886: 0.9987020872649162, 96277: 0.9986830227190303, 112132: 0.9986085922914777, 43665: 0.9984929739404874, 98718: 0.9984838577727002, 101607: 0.9984238844679107, 102590: 0.9984185435129349, 96988: 0.9983189765886542, 97943: 0.9982846928263702, 101160: 0.9981946426261483, 96987: 0.9981538490891299, 103429: 0.9981261998613855, 99446: 0.9981045924259264, 100614: 0.9980516430204526, 97720: 0.9980355029533498}"
1363,1363,727514,"{727514: 176.4320237551584, 491546: 61.23409960093271, 264367: 60.48255623959061, 462267: 59.42956731026493, 681070: 58.979232231088865, 699341: 58.955965668557795, 336085: 58.87460998867112, 286287: 58.675539967179795, 691406: 58.551326969162886, 645840: 58.49111292780519, 635632: 58.27195735251678, 595762: 58.265236229872336, 485957: 58.1375782986834, 575837: 57.971301364940985, 860178: 57.752238607740246, 104936: 0.962829978263746, 31449: 0.9592724579715091, 4354: 0.9590854345550426, 113395: 0.9576873998871908, '626993': 0.9572824471210106, 99926: 0.957139420360003, 10743: 0.9566223535266268, 114740: 0.9563853469371216, 16392: 0.9563406498798308, 3674: 0.9556216708393105, 42224: 0.9552498149663051, 83540: 0.9551825722465681, 100: 0.9549146376777402, 12657: 0.9547979742081203, 86928: 0.9544973920410745}"
1364,1364,727523,"{727523: 106.73121527474227, 832647: 60.51218333438001, 832648: 60.51218333438001, 832649: 60.51218333438001, 844749: 60.19173552821061, 901833: 60.13366670447292, 905965: 59.5347609422477, 466955: 59.09180349726517, '252441': 58.74865776143581, 864302: 58.15774173659964, 844748: 57.9183199157841, 915995: 57.66212429242239, 768920: 57.601763578738534, 685741: 57.48189260856455, 901836: 57.28111578057894, 113395: 0.9800710601707255, 48896: 0.9789261338489139, 114740: 0.9781449141991758, 107070: 0.977156121953216, 17008: 0.9767969187686315, 83873: 0.9767199532806742, 100: 0.976486532006828, 60138: 0.9764704503076203, 98753: 0.976257478868332, 110163: 0.9762293477883204, 101541: 0.9760186731152204, 67707: 0.9759963631146813, 103677: 0.975921955338963, 105182: 0.9758517590618736, 35159: 0.9758328869293836}"
1365,1365,727916,"{727916: 149.14263128043186, 727131: 64.1246731955788, 727172: 64.07313340466627, 463178: 60.56128253683788, 876131: 59.04706528019628, 503394: 56.89444862225807, 610640: 56.610286529931884, 944222: 56.50381640364591, 727424: 56.4605874460876, 739502: 55.62029864456673, 739503: 55.62029864456673, 745660: 55.051371188685685, 610523: 55.00611024254739, 384190: 54.84229803799694, 851604: 54.38801379429659, 93982: 0.9749003852690322, 98586: 0.9746402919747132, 33249: 0.9739247115762695, 64506: 0.9726518258908501, 114750: 0.972154615453938, '544964': 0.9718718150031495, 99278: 0.971855842791477, 98986: 0.9718081504234398, 110398: 0.9717215993781206, 103493: 0.9716799094202135, 109566: 0.9716616111732623, 49984: 0.9715753541582759, 16298: 0.9713522142354277, 72095: 0.9712480602978074, 16489: 0.9710773156018022}"
1366,1366,728107,"{728107: 125.90069424699777, 718407: 62.56293139597335, 871890: 61.126473823978095, 780569: 60.761329654444715, 312677: 60.04323291363984, 720967: 59.88213354584046, 286510: 59.632320248947686, 735199: 59.383765383471534, 738960: 58.987194882308316, 842406: 58.493487305874055, 842407: 58.493487305874055, 842408: 58.493487305874055, '704664': 58.278239457207704, 713409: 58.2537881540139, 720296: 58.04563941128199, 36109: 0.9728912731033426, 97490: 0.9727879853794044, 98193: 0.9715587589396907, 112360: 0.9694104680112414, 4842: 0.9691799024094203, 93462: 0.9691607788973595, 93003: 0.9691415855018843, 107570: 0.9690258096695423, 32002: 0.9686444030178087, 111626: 0.9686342277982675, 114740: 0.9684610382290116, 84446: 0.9684081631136268, 98753: 0.968392336723051, 104012: 0.9683647410159937, 43111: 0.9681664281232695}"
1367,1367,728173,"{728173: 137.53763838696895, 758817: 59.403380175009886, 746873: 58.01350123701583, 705064: 57.66896660742314, 746874: 57.27380704367869, 709756: 56.82701426394022, 712843: 56.45292614728367, 711946: 55.21197945588412, 945229: 54.18524193646633, 713115: 53.989315709218744, 723873: 53.83307604706805, 716419: 53.39592886051026, 947123: 53.36577347146121, '706754': 53.32083669912149, 677017: 53.156902139006064, 890: 0.9749713138831951, 111927: 0.9726619929863256, 28783: 0.9717753200458766, 101005: 0.9714443416038006, 101390: 0.9710694364895742, 94466: 0.9709911068623437, 40325: 0.9708005842751332, 110868: 0.9707576538027872, 97934: 0.970678023585734, 73847: 0.9706735373906801, 110306: 0.9706396923315379, 2395: 0.9705172902015988, 37079: 0.9704717902892211, 95933: 0.970446427958658, 55: 0.9703295026227736}"
1368,1368,728238,"{728238: 186.0068024208914, 618875: 129.0731302443212, 729610: 76.03732705750645, 735221: 70.73482291053722, 779693: 67.49119460167225, '618875': 66.83960739355074, 712295: 65.41824444405313, 726367: 63.73585771365688, 616903: 63.14072288050335, 727509: 62.94399329653368, 890685: 62.28837938123346, 704572: 62.11892459698996, 682775: 62.091708247199264, 859942: 61.699687714295635, 628955: 61.59491942844976, 107579: 0.9704419714207619, 113812: 0.9691696843378176, 64263: 0.9685092583816669, 91624: 0.968179939051879, 99926: 0.967641242565667, 83078: 0.9669830292092314, 26339: 0.966974661143251, 104957: 0.9667712353082244, 85340: 0.9660904249557857, 99458: 0.9657138551451157, 100480: 0.9655533468846735, 107480: 0.9655527333616086, 84447: 0.9655297869064388, 33199: 0.9649810882652027, 89003: 0.9646049002196063}"
1369,1369,728259,"{728259: 111.34747841861552, 793383: 57.281589946247614, 677702: 55.87611176938194, 807621: 53.9503088990512, 720805: 53.450921520661836, 786636: 53.39028906113906, 655631: 53.10584679457478, 714427: 53.0864526655036, 794411: 53.003842228767944, 774277: 52.97929158006346, 799868: 52.602503731220146, 787082: 52.53094610829488, 896332: 52.51832136034625, 778552: 52.46186975891294, 720821: 52.31929485283955, 80625: 0.9822756671905706, 113395: 0.9819850003261282, 84221: 0.9812586707370218, 101390: 0.9812406330682419, 36109: 0.9804218672835008, 104012: 0.9803792768957311, '694737': 0.9799607423703548, 37538: 0.9799510296967385, 21999: 0.9797659768154068, 114740: 0.9797153147252714, 86657: 0.9796644773980244, 100235: 0.9796342947509064, 73844: 0.9793173764006335, 85: 0.9789446964361433, 28777: 0.9788804169702195}"
1370,1370,728344,"{728344: 248.8162893528635, 248595: 82.71980447696063, 472339: 80.02224552746495, 433259: 76.88297737345543, 822539: 72.4966388225253, 809864: 71.73892310247614, 809868: 71.73892310247614, 644372: 71.73654053843191, 375094: 69.45255376191788, 258816: 69.28512697342376, 487742: 69.16136361311052, 791304: 69.01500308836793, 207226: 68.64238555687973, 400890: 68.53181451371886, 768353: 67.95199647744971, 2395: 0.9475228014439928, 4727: 0.9456309046709263, 24825: 0.9455722512706678, 763: 0.9449564359527771, 98142: 0.9446239533471468, 47526: 0.9445021645488716, '503005': 0.9443104645600292, 94972: 0.9442333328424835, 73847: 0.9431010506039161, 35298: 0.942848725532903, 110564: 0.942535355916729, 98986: 0.942286168574286, 510: 0.9422015127873818, 49730: 0.9420163353612421, 96333: 0.941970283356696}"
1371,1371,728426,"{728426: 111.46586121895999, 658636: 32.31499142954756, 454570: 29.481434329496267, 347824: 29.22840209864995, 933699: 29.067076549607506, 490703: 27.129525803056858, 415770: 27.067293105754338, 464114: 26.11997103049812, 933551: 26.000521859462516, 568784: 25.581536679609584, 759709: 25.561108864965277, 262351: 25.17206866267744, 226835: 25.148355794571813, 587445: 24.127445631755872, 727249: 23.911607861951673, 64246: 0.9788161475199626, 103348: 0.9786730201955897, 98753: 0.9773263911597982, 31341: 0.977310016856359, 97247: 0.9770378262533563, 7628: 0.9770241427160483, 19524: 0.976949206575515, 97248: 0.9769443515110766, 104505: 0.9769432942708648, 99926: 0.9768344388964417, 48187: 0.9764863611889947, 94826: 0.9764736274803902, 49993: 0.9764597227076863, '705705': 0.976385738993549, 107057: 0.9762591793225005}"
1372,1372,728481,"{728481: 164.83843424300176, 408164: 59.98830300949876, 776658: 58.32630770797134, 849428: 58.02585410394305, 714427: 57.231965182250676, 783802: 57.103714847080454, '465004': 56.75854058097936, 859400: 56.68279770601542, 808285: 56.00396421725, 650796: 55.85412653592636, 713437: 55.49743295124797, 942249: 55.3727505932682, 919240: 55.11057929196959, 774277: 55.06318255572534, 776827: 54.93152479606357, 36109: 0.9723429460526507, 1: 0.971879463524205, 47178: 0.9712085264361372, 104482: 0.9710428958418731, 47927: 0.9710296436356505, 107745: 0.9709586151238594, 10398: 0.9708177563188574, 86657: 0.9707608409072257, 73844: 0.9706750812574886, 101867: 0.9706525715893183, 103312: 0.9700370235151212, 48086: 0.9697619627958506, 107127: 0.9696175873882266, 110777: 0.9694213558271306, 55572: 0.9692655780385042}"
1373,1373,728491,"{728491: 251.11765800756496, 428748: 65.73714050267391, 737406: 65.42049140178824, 346650: 65.31271686340895, '708643': 64.7556471183875, 328325: 64.55028085189005, 824461: 64.52359027576516, 727514: 64.5050714848119, 686605: 64.34201007155312, 288454: 64.33242398850378, 726419: 64.2815512998521, 943253: 64.21904040651503, 905035: 64.20488503314442, 727457: 64.18933996334715, 436712: 63.75914400457817, 524: 0.9507015662427712, 708: 0.9496464738057467, 86928: 0.9476785598025037, 89003: 0.9470515924809504, 102991: 0.9463987191238908, 659: 0.9462719439106111, 84580: 0.9460771983632731, 525: 0.9459770184845299, 57468: 0.9459262460348187, 763: 0.945741515222053, 881: 0.9452358034228439, 32106: 0.944716335360746, 54677: 0.9444025287115008, 46167: 0.9443811436221888, 83540: 0.9442324017746558}"
1374,1374,728508,"{728508: 50.542097517785194, 387069: 27.749189613995974, 378553: 19.260642011059378, 420685: 19.08669698839667, 438785: 18.574699345676166, 710437: 18.404957380301607, 347239: 17.864439108514553, 696179: 17.761596795107245, 576127: 17.680316783105365, 643192: 17.412980129769416, 275920: 17.32282045975019, 815221: 17.065915987547278, 269153: 16.716234171294627, '461042': 16.701828723076353, 381629: 16.354954081677448, 107556: 0.9920309074744453, 101607: 0.9918443980770019, 102874: 0.9918188545197668, 17448: 0.9917946688600686, 97148: 0.9916964984424512, 53586: 0.9916607338706598, 42660: 0.9915481747641184, 84183: 0.9914906408836717, 43665: 0.9914799433133545, 101160: 0.9913961823800485, 107535: 0.9913435026885121, 97943: 0.9913421700236587, 102279: 0.9911567212170567, 106737: 0.9911186402022885, 97720: 0.9908131634605246}"
1375,1375,728530,"{'727196': 163.58179985709938, 665863: 49.862241004468366, 904638: 49.358351182271285, 409913: 49.29100772916672, 739057: 48.84291709284644, 465895: 48.105807287006755, 579861: 47.918777029620955, 273503: 47.43243385050024, 682508: 47.26644116794356, 567800: 47.03470468922285, 533919: 46.99288473406814, 865156: 46.96825946825433, 477798: 46.87924483866637, 606851: 46.85845569623837, 535982: 46.417327725242245, 46917: 0.9762650561277173, 23242: 0.9749052867901191, 33188: 0.973979026042732, 53: 0.9737461390233778, 22430: 0.9736850844346577, 101015: 0.9734502526489827, 784: 0.9734371396620759, 32617: 0.9731369341255491, 101377: 0.972996562018179, 98578: 0.9729827763228563, 22076: 0.9728991962700329, 37370: 0.9728041446836593, 99265: 0.9727971201700607, 40812: 0.9726821744620231, 105635: 0.9726335812099863}"
1376,1376,728539,"{728539: 158.0271409265986, 735621: 66.34653577823816, 733357: 62.61930297790032, 730808: 62.226832917726995, 690964: 61.53893132608924, 790145: 60.347427918359294, '690964': 60.160409046894635, 836254: 59.66460964339015, 673524: 59.391011271448875, 345942: 59.10483819644178, 497025: 58.53182509918211, 737903: 58.224113192747524, 890602: 57.9812036668279, 731740: 57.702508994959025, 732825: 57.702508994959025, 83078: 0.9719129829337558, 112677: 0.9700993712579028, 114740: 0.9697457517927017, 84577: 0.9690477937195313, 94237: 0.9686453074697366, 88342: 0.9680767683832641, 91409: 0.9678736030234903, 84035: 0.9677617902456873, 89743: 0.9673641028082604, 98742: 0.9671920343820508, 97252: 0.9668770636526332, 98753: 0.9666094259949598, 108194: 0.966485958790971, 28765: 0.9664664077825232, 84526: 0.9660129240042907}"
1377,1377,728548,"{728548: 156.82629785433164, 541153: 37.15767186006134, 787275: 36.79354962969606, 343719: 36.64394334253287, 342911: 34.54052700527192, 743167: 34.1997185598042, 442432: 33.680421504408706, 274836: 32.600044476002495, 288314: 32.280010793665745, 689554: 32.27350350397439, 637584: 31.747764563797933, 720673: 31.67075285374947, 713287: 31.655871096774714, 612470: 31.642182607994627, 278481: 31.60985837298835, 37641: 0.9677578757240698, 104: 0.9656866231643352, 9746: 0.9653000274502789, 100194: 0.9635463182691953, 34991: 0.9635236477530341, 101008: 0.9632916789118728, 56025: 0.9632849915996755, 111299: 0.9632383855082216, 31466: 0.963115735115937, 63431: 0.9627829272756876, 95859: 0.9627038787652222, '650492': 0.9625240053151201, 31428: 0.9623931730989105, 72717: 0.9623045871003241, 28777: 0.9622431672217899}"
1378,1378,728549,"{728549: 82.0540025555166, 381239: 21.737969507711448, 734210: 19.045960358967882, 577101: 18.63879055032025, 681227: 16.79292034096402, 769230: 16.56659414461306, 336462: 16.445411529444648, 598560: 16.190676217366967, 727249: 16.099296346050828, 783292: 16.068786994728534, 724504: 15.98938329610104, 807532: 15.904520867138551, 456261: 15.764267452862335, 721417: 15.587407694093653, 771892: 15.545212311680295, 110767: 0.9851045786617566, 112739: 0.9850646163017484, 86834: 0.9847376969530457, '727249': 0.9842151589280883, 98063: 0.9840591783163999, 95462: 0.9840126767014787, 109: 0.9838520527246207, 93036: 0.9835554763953369, 86871: 0.9835290729724462, 104505: 0.983392840597735, 46872: 0.9831303073000297, 98573: 0.983120529990001, 113395: 0.9831180798642389, 91590: 0.9830812956902025, 94307: 0.9830798667420982}"
1379,1379,728550,"{728550: 128.54948778004393, 739084: 35.48806290946005, 740543: 32.35663928743778, 912120: 30.842140719064535, 837867: 28.96054662798689, 863342: 28.835049064008196, 391358: 27.959165116270544, 583040: 26.798228071655185, 722196: 26.312215077680317, 632555: 26.18096868848201, 706092: 25.313210424367682, '723318': 24.821724245470232, 700770: 24.382219025245497, 310363: 24.209503951368003, 890195: 24.007507902913076, 36096: 0.9779680893415836, 99539: 0.9774478885746015, 106440: 0.9749720976676785, 108537: 0.9740692836014364, 109387: 0.9738676894599816, 73220: 0.9737360597208914, 96259: 0.973649975612879, 99232: 0.9729385104741433, 100016: 0.9728831673617558, 38657: 0.9727091198630536, 100567: 0.9724204897294761, 70790: 0.9723723923599269, 96409: 0.9721598290239388, 56989: 0.972043594511217, 97213: 0.9718213598544858}"
1380,1380,728591,"{728591: 134.78753268293787, 684477: 70.54193443738336, 857175: 65.07860435135353, 675775: 64.74392225237767, 729012: 64.50871457700495, 782075: 64.31556560838537, 732825: 62.844867556091444, 731737: 62.692910422441656, 917735: 62.05942327036341, 923178: 61.46823071399311, 762804: 61.13809657955133, 477494: 60.761945442779876, 728404: 60.50740514301864, 809864: 60.271264579248175, 809868: 60.271264579248175, 47213: 0.9763085055308187, 101390: 0.9761671590237562, 107570: 0.9760708245407592, 113929: 0.9758109673296437, 114740: 0.9750625714068092, 48086: 0.974229004215908, 113812: 0.9742199966220911, '725232': 0.9741834521504147, 19486: 0.9736849955269823, 37187: 0.9736663938809259, 103348: 0.9736405612073726, 97490: 0.9733990194302157, 110777: 0.9731981405784743, 96520: 0.9730144296580303, 28777: 0.9728780996876519}"
1381,1381,728593,"{728593: 172.90095546052282, 793665: 59.47712010659948, 397893: 58.9262235036593, 735621: 58.52525536812344, 728591: 58.40828040968372, 732825: 58.15794200592093, 737733: 57.9786919760765, 760582: 57.54287915954258, 821962: 57.5167591252742, 600792: 57.514775052911666, 852793: 57.34163856137656, 482671: 57.21020063025202, 728985: 56.50700509802944, 762804: 56.251526425466125, 733357: 55.8889177113203, 878: 0.9655559428500335, '325346': 0.9643316250828792, 213: 0.9626189451748749, 2263: 0.9625496316564116, 21017: 0.9622177800522198, 1286: 0.9621649685743928, 2395: 0.9616045420879371, 69068: 0.9603593280767224, 35309: 0.960082237330416, 2346: 0.9600025039392456, 828: 0.9599302909917927, 101567: 0.9598296504664573, 112802: 0.9594925390417323, 100038: 0.9594417923848009, 3032: 0.9593562531555212}"
